frame,time_sec,left_ratio,right_ratio,avg_ratio,blink_event
2364,78.879,0.22854,0.23838,0.23346,0
2365,78.912,0.22536,0.23569,0.23053,0
2366,78.946,0.21925,0.24198,0.23062,0
2367,78.979,0.22522,0.23796,0.23159,0
2368,79.012,0.22051,0.24653,0.23352,0
2369,79.046,0.22287,0.24103,0.23195,0
2370,79.079,0.22763,0.24199,0.23481,0
2371,79.112,0.22885,0.24613,0.23749,0
2372,79.146,0.22731,0.24968,0.23849,0
2373,79.179,0.22785,0.24804,0.23795,0
2374,79.212,0.21389,0.24352,0.2287,0
2375,79.246,0.22968,0.24832,0.239,0
2376,79.279,0.22043,0.24102,0.23072,0
2377,79.313,0.22127,0.23755,0.22941,0
2378,79.346,0.217,0.23752,0.22726,0
2379,79.379,0.23149,0.24809,0.23979,0
2380,79.413,0.22767,0.24797,0.23782,0
2381,79.446,0.22477,0.24653,0.23565,0
2382,79.479,0.22557,0.24931,0.23744,0
2383,79.513,0.21834,0.24481,0.23157,0
2384,79.546,0.23286,0.24926,0.24106,0
2385,79.579,0.22412,0.24874,0.23643,0
2386,79.613,0.24226,0.24574,0.244,0
2387,79.646,0.22166,0.24568,0.23367,0
2388,79.68,0.22983,0.25081,0.24032,0
2389,79.713,0.21719,0.24339,0.23029,0
2390,79.746,0.22242,0.24647,0.23444,0
2391,79.78,0.22093,0.23576,0.22835,0
2392,79.813,0.22522,0.24622,0.23572,0
2393,79.846,0.23161,0.24219,0.2369,0
2394,79.88,0.23942,0.2419,0.24066,0
2395,79.913,0.24229,0.24157,0.24193,0
2396,79.947,0.22993,0.2453,0.23761,0
2397,79.98,0.21898,0.24077,0.22988,0
2398,80.013,0.22399,0.25103,0.23751,0
2399,80.047,0.22631,0.24865,0.23748,0
2400,80.08,0.22759,0.25683,0.24221,0
2401,80.113,0.22681,0.25646,0.24164,0
2402,80.147,0.22796,0.25631,0.24214,0
2403,80.18,0.23747,0.25218,0.24482,0
2404,80.213,0.21805,0.25342,0.23574,0
2405,80.247,0.22936,0.25129,0.24032,0
2406,80.28,0.21757,0.24546,0.23152,0
2407,80.314,0.22843,0.2534,0.24092,0
2408,80.347,0.21863,0.24884,0.23373,0
2409,80.38,0.21959,0.24153,0.23056,0
2410,80.414,0.21894,0.24686,0.2329,0
2411,80.447,0.22093,0.24598,0.23346,0
2412,80.48,0.21591,0.25058,0.23325,0
2413,80.514,0.21854,0.25531,0.23693,0
2414,80.547,0.22705,0.24569,0.23637,0
2415,80.581,0.22767,0.2507,0.23918,0
2416,80.614,0.2303,0.25368,0.24199,0
2417,80.647,0.22397,0.24901,0.23649,0
2418,80.681,0.22783,0.25079,0.23931,0
2419,80.714,0.23822,0.25388,0.24605,0
2420,80.747,0.23229,0.24866,0.24047,0
2421,80.781,0.22229,0.25292,0.2376,0
2422,80.814,0.23402,0.25544,0.24473,0
2423,80.847,0.23291,0.24916,0.24104,0
2424,80.881,0.22822,0.24475,0.23648,0
2425,80.914,0.23117,0.24382,0.2375,0
2426,80.948,0.22261,0.25409,0.23835,0
2427,80.981,0.23339,0.24805,0.24072,0
2428,81.014,0.23247,0.24888,0.24068,0
2429,81.048,0.22787,0.25365,0.24076,0
2430,81.081,0.22822,0.23638,0.2323,0
2431,81.114,0.22493,0.2358,0.23037,0
2432,81.148,0.22709,0.24054,0.23381,0
2433,81.181,0.23242,0.24743,0.23992,0
2434,81.214,0.23544,0.24693,0.24118,0
2435,81.248,0.23068,0.24602,0.23835,0
2436,81.281,0.22388,0.24601,0.23494,0
2437,81.315,0.22514,0.24701,0.23607,0
2438,81.348,0.2272,0.25471,0.24095,0
2439,81.381,0.22635,0.253,0.23968,0
2440,81.415,0.22129,0.248,0.23465,0
2441,81.448,0.22988,0.24901,0.23944,0
2442,81.481,0.2221,0.25463,0.23837,0
2443,81.515,0.22148,0.24743,0.23446,0
2444,81.548,0.22863,0.23806,0.23335,0
2445,81.582,0.23147,0.24704,0.23925,0
2446,81.615,0.22657,0.25299,0.23978,0
2447,81.648,0.22107,0.24832,0.2347,0
2448,81.682,0.22957,0.24562,0.2376,0
2449,81.715,0.22568,0.2363,0.23099,0
2450,81.748,0.22089,0.24334,0.23211,0
2451,81.782,0.22165,0.24788,0.23477,0
2452,81.815,0.21386,0.25118,0.23252,0
2453,81.848,0.22451,0.23603,0.23027,0
2454,81.882,0.22117,0.24328,0.23222,0
2455,81.915,0.22681,0.24529,0.23605,0
2456,81.949,0.23005,0.25364,0.24184,0
2457,81.982,0.22331,0.24408,0.23369,0
2458,82.015,0.22358,0.24082,0.2322,0
2459,82.049,0.23319,0.24906,0.24112,0
2460,82.082,0.22996,0.26094,0.24545,0
2461,82.115,0.23797,0.25508,0.24652,0
2462,82.149,0.22167,0.24323,0.23245,0
2463,82.182,0.22217,0.25455,0.23836,0
2464,82.215,0.21749,0.25054,0.23402,0
2465,82.249,0.22879,0.24745,0.23812,0
2466,82.282,0.22282,0.24327,0.23304,0
2467,82.316,0.22019,0.24747,0.23383,0
2468,82.349,0.21666,0.24461,0.23064,0
2469,82.382,0.21742,0.24801,0.23272,0
2470,82.416,0.22526,0.24522,0.23524,0
2471,82.449,0.23019,0.24574,0.23796,0
2472,82.482,0.23437,0.23664,0.2355,0
2473,82.516,0.22516,0.23992,0.23254,0
2474,82.549,0.24247,0.24376,0.24312,0
2475,82.582,0.21848,0.25187,0.23518,0
2476,82.616,0.23206,0.24679,0.23943,0
2477,82.649,0.21962,0.2556,0.23761,0
2478,82.683,0.22827,0.25054,0.23941,0
2479,82.716,0.22616,0.25839,0.24228,0
2480,82.749,0.22075,0.24749,0.23412,0
2481,82.783,0.22264,0.25107,0.23686,0
2482,82.816,0.22153,0.24341,0.23247,0
2483,82.849,0.22446,0.24934,0.2369,0
2484,82.883,0.22284,0.24527,0.23406,0
2485,82.916,0.22872,0.24756,0.23814,0
2486,82.95,0.22053,0.24541,0.23297,0
2487,82.983,0.21833,0.24966,0.23399,0
2488,83.016,0.22,0.24532,0.23266,0
2489,83.05,0.2205,0.24757,0.23403,0
2490,83.083,0.22462,0.24654,0.23558,0
2491,83.116,0.2381,0.24595,0.24202,0
2492,83.15,0.23098,0.2501,0.24054,0
2493,83.183,0.22405,0.25034,0.2372,0
2494,83.216,0.21872,0.2506,0.23466,0
2495,83.25,0.22558,0.24943,0.2375,0
2496,83.283,0.2217,0.25159,0.23665,0
2497,83.317,0.22533,0.25675,0.24104,0
2498,83.35,0.22225,0.24984,0.23604,0
2499,83.383,0.21557,0.24718,0.23137,0
2500,83.417,0.22219,0.23812,0.23015,0
2501,83.45,0.21826,0.24034,0.2293,0
2502,83.483,0.22262,0.25272,0.23767,0
2503,83.517,0.2149,0.24743,0.23116,0
2504,83.55,0.21871,0.24718,0.23295,0
2505,83.584,0.22415,0.25318,0.23867,0
2506,83.617,0.22069,0.24964,0.23516,0
2507,83.65,0.22709,0.25043,0.23876,0
2508,83.684,0.20815,0.25349,0.23082,0
2509,83.717,0.21498,0.24611,0.23054,0
2510,83.75,0.23116,0.25359,0.24237,0
2511,83.784,0.22741,0.24975,0.23858,0
2512,83.817,0.23446,0.24364,0.23905,0
2513,83.85,0.23301,0.24618,0.23959,0
2514,83.884,0.23572,0.25135,0.24353,0
2515,83.917,0.23073,0.24356,0.23715,0
2516,83.951,0.21628,0.25045,0.23337,0
2517,83.984,0.22433,0.24653,0.23543,0
2518,84.017,0.2185,0.24341,0.23096,0
2519,84.051,0.23211,0.24692,0.23951,0
2520,84.084,0.21621,0.24314,0.22967,0
2521,84.117,0.22994,0.2484,0.23917,0
2522,84.151,0.22343,0.24225,0.23284,0
2523,84.184,0.22857,0.24294,0.23575,0
2524,84.217,0.22435,0.24707,0.23571,0
2525,84.251,0.22781,0.25156,0.23969,0
2526,84.284,0.21169,0.25263,0.23216,0
2527,84.318,0.22142,0.25001,0.23571,0
2528,84.351,0.22158,0.24428,0.23293,0
2529,84.384,0.22945,0.23591,0.23268,0
2530,84.418,0.22111,0.24275,0.23193,0
2531,84.451,0.2273,0.2476,0.23745,0
2532,84.484,0.22278,0.24239,0.23259,0
2533,84.518,0.22896,0.24872,0.23884,0
2534,84.551,0.2186,0.24482,0.23171,0
2535,84.585,0.22189,0.24402,0.23296,0
2536,84.618,0.22582,0.24079,0.23331,0
2537,84.651,0.22433,0.25069,0.23751,0
2538,84.685,0.2308,0.24708,0.23894,0
2539,84.718,0.21573,0.23928,0.22751,0
2540,84.751,0.21625,0.24561,0.23093,0
2541,84.785,0.21899,0.2414,0.2302,0
2542,84.818,0.20915,0.24517,0.22716,0
2543,84.851,0.21772,0.23951,0.22862,0
2544,84.885,0.23568,0.2462,0.24094,0
2545,84.918,0.21538,0.24397,0.22967,0
2546,84.952,0.2247,0.2478,0.23625,0
2547,84.985,0.21909,0.2495,0.23429,0
2548,85.018,0.2139,0.25128,0.23259,0
2549,85.052,0.21782,0.25039,0.23411,0
2550,85.085,0.22812,0.24376,0.23594,0
2551,85.118,0.22707,0.24754,0.2373,0
2552,85.152,0.22437,0.252,0.23819,0
2553,85.185,0.22191,0.24749,0.2347,0
2554,85.218,0.23413,0.24547,0.2398,0
2555,85.252,0.22494,0.24723,0.23608,0
2556,85.285,0.21627,0.25235,0.23431,0
2557,85.319,0.22937,0.24668,0.23803,0
2558,85.352,0.21944,0.24432,0.23188,0
2559,85.385,0.22473,0.24162,0.23317,0
2560,85.419,0.22143,0.24642,0.23392,0
2561,85.452,0.22434,0.23961,0.23198,0
2562,85.485,0.22687,0.24405,0.23546,0
2563,85.519,0.21625,0.24829,0.23227,0
2564,85.552,0.21312,0.24495,0.22904,0
2565,85.585,0.21285,0.25269,0.23277,0
2566,85.619,0.21987,0.24939,0.23463,0
2567,85.652,0.21747,0.2544,0.23594,0
2568,85.686,0.23101,0.24878,0.2399,0
2569,85.719,0.22551,0.26281,0.24416,0
2570,85.752,0.22646,0.24992,0.23819,0
2571,85.786,0.22079,0.24601,0.2334,0
2572,85.819,0.2362,0.25138,0.24379,0
2573,85.852,0.21981,0.23881,0.22931,0
2574,85.886,0.23362,0.24387,0.23874,0
2575,85.919,0.23039,0.24409,0.23724,0
2576,85.953,0.2269,0.23943,0.23316,0
2577,85.986,0.2097,0.24465,0.22718,0
2578,86.019,0.22049,0.23811,0.2293,0
2579,86.053,0.21499,0.23524,0.22511,0
2580,86.086,0.22502,0.23987,0.23244,0
2581,86.119,0.22215,0.24412,0.23314,0
2582,86.153,0.21506,0.24609,0.23058,0
2583,86.186,0.21362,0.2344,0.22401,0
2584,86.219,0.21089,0.2444,0.22764,0
2585,86.253,0.21981,0.24729,0.23355,0
2586,86.286,0.21718,0.25423,0.2357,0
2587,86.32,0.22232,0.24786,0.23509,0
2588,86.353,0.21083,0.23866,0.22474,0
2589,86.386,0.24204,0.24631,0.24417,0
2590,86.42,0.22907,0.24315,0.23611,0
2591,86.453,0.22397,0.24897,0.23647,0
2592,86.486,0.2297,0.24317,0.23643,0
2593,86.52,0.2242,0.2463,0.23525,0
2594,86.553,0.22505,0.24785,0.23645,0
2595,86.587,0.2288,0.2465,0.23765,0
2596,86.62,0.2157,0.24243,0.22907,0
2597,86.653,0.23375,0.24698,0.24037,0
2598,86.687,0.22304,0.24968,0.23636,0
2599,86.72,0.2176,0.247,0.2323,0
2600,86.753,0.22544,0.23844,0.23194,0
2601,86.787,0.22261,0.23972,0.23117,0
2602,86.82,0.2319,0.23719,0.23455,0
2603,86.853,0.23182,0.23672,0.23427,0
2604,86.887,0.22802,0.23216,0.23009,0
2605,86.92,0.2219,0.2369,0.2294,0
2606,86.954,0.21918,0.23716,0.22817,0
2607,86.987,0.22094,0.24083,0.23088,0
2608,87.02,0.23151,0.24817,0.23984,0
2609,87.054,0.21823,0.24761,0.23292,0
2610,87.087,0.22989,0.24512,0.2375,0
2611,87.12,0.22267,0.23738,0.23003,0
2612,87.154,0.22377,0.24826,0.23601,0
2613,87.187,0.22747,0.2436,0.23553,0
2614,87.22,0.22932,0.24637,0.23785,0
2615,87.254,0.21256,0.24124,0.2269,0
2616,87.287,0.2235,0.23995,0.23172,0
2617,87.321,0.22533,0.24324,0.23428,0
2618,87.354,0.21768,0.2414,0.22954,0
2619,87.387,0.22287,0.24982,0.23634,0
2620,87.421,0.22122,0.24092,0.23107,0
2621,87.454,0.22432,0.24122,0.23277,0
2622,87.487,0.22754,0.24159,0.23456,0
2623,87.521,0.22594,0.24212,0.23403,0
2624,87.554,0.22963,0.2409,0.23526,0
2625,87.588,0.22728,0.24352,0.2354,0
2626,87.621,0.22641,0.24424,0.23533,0
2627,87.654,0.2225,0.24738,0.23494,0
2628,87.688,0.22323,0.24954,0.23639,0
2629,87.721,0.23325,0.2538,0.24353,0
2630,87.754,0.22036,0.24743,0.23389,0
2631,87.788,0.22551,0.24531,0.23541,0
2632,87.821,0.21925,0.24475,0.232,0
2633,87.854,0.23229,0.25004,0.24116,0
2634,87.888,0.22432,0.24726,0.23579,0
2635,87.921,0.22261,0.24559,0.2341,0
2636,87.955,0.22436,0.24971,0.23704,0
2637,87.988,0.22234,0.2456,0.23397,0
2638,88.021,0.22422,0.24541,0.23481,0
2639,88.055,0.22388,0.24608,0.23498,0
2640,88.088,0.22699,0.24678,0.23688,0
2641,88.121,0.2225,0.24821,0.23536,0
2642,88.155,0.21745,0.24299,0.23022,0
2643,88.188,0.22497,0.24468,0.23483,0
2644,88.221,0.2173,0.23647,0.22688,0
2645,88.255,0.21787,0.23487,0.22637,0
2646,88.288,0.22341,0.24172,0.23256,0
2647,88.322,0.22166,0.24372,0.23269,0
2648,88.355,0.22466,0.23681,0.23074,0
2649,88.388,0.22135,0.24805,0.2347,0
2650,88.422,0.21819,0.23819,0.22819,0
2651,88.455,0.22983,0.24811,0.23897,0
2652,88.488,0.22637,0.24345,0.23491,0
2653,88.522,0.22343,0.24145,0.23244,0
2654,88.555,0.21693,0.2384,0.22766,0
2655,88.588,0.21031,0.24,0.22516,0
2656,88.622,0.22288,0.24396,0.23342,0
2657,88.655,0.21685,0.24811,0.23248,0
2658,88.689,0.21913,0.24712,0.23313,0
2659,88.722,0.22175,0.25005,0.2359,0
2660,88.755,0.2277,0.24539,0.23654,0
2661,88.789,0.21992,0.24779,0.23385,0
2662,88.822,0.2288,0.25668,0.24274,0
2663,88.855,0.21575,0.25411,0.23493,0
2664,88.889,0.22324,0.25069,0.23696,0
2665,88.922,0.21419,0.25084,0.23252,0
2666,88.956,0.21099,0.24658,0.22879,0
2667,88.989,0.20705,0.23939,0.22322,0
2668,89.022,0.21812,0.24215,0.23013,0
2669,89.056,0.2244,0.2448,0.2346,0
2670,89.089,0.22915,0.24068,0.23491,0
2671,89.122,0.21165,0.23451,0.22308,0
2672,89.156,0.21826,0.2405,0.22938,0
2673,89.189,0.21679,0.24424,0.23051,0
2674,89.222,0.22588,0.23801,0.23194,0
2675,89.256,0.22094,0.24653,0.23374,0
2676,89.289,0.21419,0.24656,0.23038,0
2677,89.323,0.21755,0.24706,0.2323,0
2678,89.356,0.22994,0.24497,0.23746,0
2679,89.389,0.21604,0.24199,0.22902,0
2680,89.423,0.22606,0.24796,0.23701,0
2681,89.456,0.22469,0.23866,0.23167,0
2682,89.489,0.22339,0.24021,0.2318,0
2683,89.523,0.22401,0.24401,0.23401,0
2684,89.556,0.22013,0.23589,0.22801,0
2685,89.59,0.22778,0.23797,0.23288,0
2686,89.623,0.21529,0.2408,0.22805,0
2687,89.656,0.21689,0.24331,0.2301,0
2688,89.69,0.21163,0.24211,0.22687,0
2689,89.723,0.21063,0.24226,0.22645,0
2690,89.756,0.2198,0.24774,0.23377,0
2691,89.79,0.2149,0.24242,0.22866,0
2692,89.823,0.2184,0.244,0.2312,0
2693,89.856,0.21777,0.23513,0.22645,0
2694,89.89,0.20913,0.24241,0.22577,0
2695,89.923,0.21667,0.24416,0.23041,0
2696,89.957,0.22865,0.24844,0.23855,0
2697,89.99,0.2274,0.24865,0.23803,0
2698,90.023,0.21575,0.24922,0.23249,0
2699,90.057,0.20597,0.25,0.22799,0
2700,90.09,0.23067,0.24629,0.23848,0
2701,90.123,0.22323,0.24217,0.2327,0
2702,90.157,0.2282,0.24353,0.23587,0
2703,90.19,0.22754,0.23744,0.23249,0
2704,90.223,0.22725,0.24981,0.23853,0
2705,90.257,0.22904,0.24753,0.23828,0
2706,90.29,0.21933,0.24015,0.22974,0
2707,90.324,0.23353,0.24686,0.2402,0
2708,90.357,0.22768,0.25186,0.23977,0
2709,90.39,0.23506,0.25305,0.24405,0
2710,90.424,0.2322,0.24804,0.24012,0
2711,90.457,0.22569,0.25112,0.2384,0
2712,90.49,0.22214,0.25305,0.2376,0
2713,90.524,0.22665,0.25149,0.23907,0
2714,90.557,0.23048,0.25693,0.2437,0
2715,90.591,0.2207,0.25784,0.23927,0
2716,90.624,0.23074,0.25472,0.24273,0
2717,90.657,0.22128,0.25327,0.23728,0
2718,90.691,0.22763,0.25458,0.24111,0
2719,90.724,0.22179,0.25044,0.23611,0
2720,90.757,0.23056,0.25566,0.24311,0
2721,90.791,0.22957,0.25868,0.24412,0
2722,90.824,0.22506,0.2496,0.23733,0
2723,90.857,0.21459,0.25163,0.23311,0
2724,90.891,0.2243,0.2586,0.24145,0
2725,90.924,0.23433,0.25162,0.24298,0
2726,90.958,0.2206,0.24775,0.23417,0
2727,90.991,0.2244,0.25463,0.23952,0
2728,91.024,0.23053,0.25712,0.24382,0
2729,91.058,0.21771,0.25035,0.23403,0
2730,91.091,0.23235,0.25162,0.24199,0
2731,91.124,0.2339,0.24859,0.24124,0
2732,91.158,0.23811,0.25264,0.24537,0
2733,91.191,0.2331,0.24963,0.24137,0
2734,91.224,0.22155,0.24727,0.23441,0
2735,91.258,0.22068,0.24996,0.23532,0
2736,91.291,0.22485,0.24884,0.23685,0
2737,91.325,0.22098,0.24479,0.23288,0
2738,91.358,0.22365,0.25274,0.2382,0
2739,91.391,0.22974,0.24426,0.237,0
2740,91.425,0.22392,0.24585,0.23489,0
2741,91.458,0.22921,0.24191,0.23556,0
2742,91.491,0.21855,0.24525,0.2319,0
2743,91.525,0.22635,0.24943,0.23789,0
2744,91.558,0.21103,0.25167,0.23135,0
2745,91.591,0.21343,0.25243,0.23293,0
2746,91.625,0.21969,0.24636,0.23303,0
2747,91.658,0.21384,0.238,0.22592,0
2748,91.692,0.20834,0.23652,0.22243,0
2749,91.725,0.21923,0.23577,0.2275,0
2750,91.758,0.22174,0.23912,0.23043,0
2751,91.792,0.21669,0.24234,0.22951,0
2752,91.825,0.2189,0.24702,0.23296,0
2753,91.858,0.21821,0.24943,0.23382,0
2754,91.892,0.21541,0.25153,0.23347,0
2755,91.925,0.21104,0.25319,0.23211,0
2756,91.959,0.21627,0.25105,0.23366,0
2757,91.992,0.21572,0.25345,0.23459,0
2758,92.025,0.21848,0.25341,0.23595,0
2759,92.059,0.23161,0.252,0.2418,0
2760,92.092,0.22947,0.25543,0.24245,0
2761,92.125,0.23113,0.2485,0.23981,0
2762,92.159,0.22818,0.24724,0.23771,0
2763,92.192,0.21889,0.24897,0.23393,0
2764,92.225,0.21295,0.24558,0.22927,0
2765,92.259,0.22439,0.2504,0.2374,0
2766,92.292,0.22249,0.24718,0.23483,0
2767,92.326,0.22241,0.24833,0.23537,0
2768,92.359,0.22645,0.24932,0.23788,0
2769,92.392,0.21935,0.25196,0.23566,0
2770,92.426,0.22267,0.24333,0.233,0
2771,92.459,0.2234,0.23442,0.22891,0
2772,92.492,0.21238,0.23755,0.22497,0
2773,92.526,0.21189,0.23889,0.22539,0
2774,92.559,0.22199,0.24347,0.23273,0
2775,92.593,0.22409,0.24231,0.2332,0
2776,92.626,0.19979,0.22675,0.21327,0
2777,92.659,0.12891,0.12317,0.12604,0
2778,92.693,0.03831,0.03819,0.03825,0
2779,92.726,0.05405,0.03688,0.04547,0
2780,92.759,0.08795,0.07918,0.08357,0
2781,92.793,0.15089,0.12108,0.13598,0
2782,92.826,0.14496,0.18442,0.16469,0
2783,92.859,0.18311,0.18834,0.18573,0
2784,92.893,0.18949,0.22067,0.20508,0
2785,92.926,0.19996,0.22527,0.21261,0
2786,92.96,0.21137,0.22388,0.21762,0
2787,92.993,0.21786,0.24097,0.22942,1
2788,93.026,0.22228,0.25169,0.23699,0
2789,93.06,0.22899,0.25369,0.24134,0
2790,93.093,0.23587,0.25303,0.24445,0
2791,93.126,0.23752,0.25397,0.24575,0
2792,93.16,0.24862,0.25709,0.25286,0
2793,93.193,0.24633,0.25671,0.25152,0
2794,93.226,0.24069,0.26972,0.2552,0
2795,93.26,0.23912,0.26667,0.2529,0
2796,93.293,0.23836,0.2703,0.25433,0
2797,93.327,0.23141,0.26224,0.24683,0
2798,93.36,0.2394,0.26309,0.25125,0
2799,93.393,0.22988,0.26402,0.24695,0
2800,93.427,0.23494,0.25993,0.24744,0
2801,93.46,0.21985,0.25865,0.23925,0
2802,93.493,0.2345,0.24953,0.24202,0
2803,93.527,0.22716,0.25458,0.24087,0
2804,93.56,0.23471,0.25973,0.24722,0
2805,93.594,0.22905,0.25559,0.24232,0
2806,93.627,0.22047,0.26316,0.24182,0
2807,93.66,0.22161,0.26324,0.24243,0
2808,93.694,0.2364,0.26038,0.24839,0
2809,93.727,0.22676,0.25553,0.24114,0
2810,93.76,0.22158,0.25313,0.23736,0
2811,93.794,0.21796,0.2534,0.23568,0
2812,93.827,0.22642,0.25164,0.23903,0
2813,93.86,0.21304,0.2512,0.23212,0
2814,93.894,0.23237,0.25456,0.24347,0
2815,93.927,0.22252,0.25513,0.23882,0
2816,93.961,0.22821,0.24873,0.23847,0
2817,93.994,0.22295,0.24644,0.23469,0
2818,94.027,0.22753,0.2533,0.24042,0
2819,94.061,0.22232,0.24429,0.23331,0
2820,94.094,0.22894,0.24465,0.2368,0
2821,94.127,0.222,0.24858,0.23529,0
2822,94.161,0.22478,0.24958,0.23718,0
2823,94.194,0.21555,0.25098,0.23327,0
2824,94.227,0.21036,0.25782,0.23409,0
2825,94.261,0.20869,0.24905,0.22887,0
2826,94.294,0.22132,0.24349,0.23241,0
2827,94.328,0.23194,0.24647,0.2392,0
2828,94.361,0.22323,0.2487,0.23596,0
2829,94.394,0.2151,0.2394,0.22725,0
2830,94.428,0.21333,0.24499,0.22916,0
2831,94.461,0.21317,0.24653,0.22985,0
2832,94.494,0.21042,0.24553,0.22798,0
2833,94.528,0.2244,0.24082,0.23261,0
2834,94.561,0.21959,0.24073,0.23016,0
2835,94.594,0.23717,0.25003,0.2436,0
2836,94.628,0.2367,0.24588,0.24129,0
2837,94.661,0.2345,0.24616,0.24033,0
2838,94.695,0.21664,0.24567,0.23115,0
2839,94.728,0.22589,0.24746,0.23668,0
2840,94.761,0.22609,0.24725,0.23667,0
2841,94.795,0.22914,0.24412,0.23663,0
2842,94.828,0.22025,0.24421,0.23223,0
2843,94.861,0.22116,0.24343,0.2323,0
2844,94.895,0.21297,0.24606,0.22951,0
2845,94.928,0.21675,0.23934,0.22804,0
2846,94.962,0.2115,0.2413,0.2264,0
2847,94.995,0.22488,0.24548,0.23518,0
2848,95.028,0.21995,0.24975,0.23485,0
2849,95.062,0.22433,0.24438,0.23436,0
2850,95.095,0.21731,0.24824,0.23277,0
2851,95.128,0.22487,0.25294,0.2389,0
2852,95.162,0.21457,0.24836,0.23146,0
2853,95.195,0.22247,0.24665,0.23456,0
2854,95.228,0.21339,0.2389,0.22615,0
2855,95.262,0.22635,0.24043,0.23339,0
2856,95.295,0.21757,0.24595,0.23176,0
2857,95.329,0.20899,0.24856,0.22877,0
2858,95.362,0.22389,0.23819,0.23104,0
2859,95.395,0.22588,0.2406,0.23324,0
2860,95.429,0.21821,0.23836,0.22828,0
2861,95.462,0.21592,0.24094,0.22843,0
2862,95.495,0.21006,0.24623,0.22814,0
2863,95.529,0.21387,0.24816,0.23101,0
2864,95.562,0.21388,0.24217,0.22803,0
2865,95.596,0.22397,0.23936,0.23166,0
2866,95.629,0.23407,0.24986,0.24197,0
2867,95.662,0.21856,0.24529,0.23193,0
2868,95.696,0.22162,0.24894,0.23528,0
2869,95.729,0.21158,0.24432,0.22795,0
2870,95.762,0.21876,0.2412,0.22998,0
2871,95.796,0.21661,0.2462,0.23141,0
2872,95.829,0.21812,0.24955,0.23383,0
2873,95.862,0.22118,0.2481,0.23464,0
2874,95.896,0.21443,0.25145,0.23294,0
2875,95.929,0.21123,0.24912,0.23018,0
2876,95.963,0.21995,0.24671,0.23333,0
2877,95.996,0.21469,0.25502,0.23485,0
2878,96.029,0.21669,0.2523,0.23449,0
2879,96.063,0.21103,0.25125,0.23114,0
2880,96.096,0.22206,0.24506,0.23356,0
2881,96.129,0.22009,0.24735,0.23372,0
2882,96.163,0.21242,0.23552,0.22397,0
2883,96.196,0.21159,0.25146,0.23153,0
2884,96.229,0.21909,0.25255,0.23582,0
2885,96.263,0.22571,0.25502,0.24036,0
2886,96.296,0.21875,0.24516,0.23196,0
2887,96.33,0.21953,0.24882,0.23417,0
2888,96.363,0.22001,0.2528,0.2364,0
2889,96.396,0.21396,0.24226,0.22811,0
2890,96.43,0.20814,0.24692,0.22753,0
2891,96.463,0.22385,0.25055,0.2372,0
2892,96.496,0.21504,0.25024,0.23264,0
2893,96.53,0.21269,0.2412,0.22694,0
2894,96.563,0.22086,0.23716,0.22901,0
2895,96.597,0.20694,0.24413,0.22553,0
2896,96.63,0.21945,0.24405,0.23175,0
2897,96.663,0.2168,0.25185,0.23432,0
2898,96.697,0.21928,0.24753,0.2334,0
2899,96.73,0.20949,0.24939,0.22944,0
2900,96.763,0.20783,0.25034,0.22908,0
2901,96.797,0.2063,0.24864,0.22747,0
2902,96.83,0.21111,0.24694,0.22902,0
2903,96.863,0.21607,0.24797,0.23202,0
2904,96.897,0.21463,0.25089,0.23276,0
2905,96.93,0.21482,0.24174,0.22828,0
2906,96.964,0.21039,0.24292,0.22665,0
2907,96.997,0.22307,0.24613,0.2346,0
2908,97.03,0.21625,0.24368,0.22997,0
2909,97.064,0.22209,0.24791,0.235,0
2910,97.097,0.21549,0.25013,0.23281,0
2911,97.13,0.22627,0.24116,0.23372,0
2912,97.164,0.21514,0.24227,0.22871,0
2913,97.197,0.22584,0.24065,0.23324,0
2914,97.23,0.22591,0.2384,0.23215,0
2915,97.264,0.22232,0.23823,0.23027,0
2916,97.297,0.21937,0.24039,0.22988,0
2917,97.331,0.22414,0.23333,0.22874,0
2918,97.364,0.22216,0.24147,0.23181,0
2919,97.397,0.21571,0.24711,0.23141,0
2920,97.431,0.22509,0.24823,0.23666,0
2921,97.464,0.22083,0.24765,0.23424,0
2922,97.497,0.21572,0.24682,0.23127,0
2923,97.531,0.20894,0.25143,0.23019,0
2924,97.564,0.21598,0.25425,0.23512,0
2925,97.597,0.21839,0.24327,0.23083,0
2926,97.631,0.22419,0.25014,0.23717,0
2927,97.664,0.22194,0.24341,0.23267,0
2928,97.698,0.21787,0.24742,0.23265,0
2929,97.731,0.22193,0.24644,0.23418,0
2930,97.764,0.21961,0.24504,0.23232,0
2931,97.798,0.21831,0.25088,0.2346,0
2932,97.831,0.22115,0.25108,0.23612,0
2933,97.864,0.21045,0.25163,0.23104,0
2934,97.898,0.21595,0.25146,0.2337,0
2935,97.931,0.19546,0.2388,0.21713,0
2936,97.965,0.12618,0.13942,0.1328,0
2937,97.998,0.03687,0.05261,0.04474,0
2938,98.031,0.04299,0.02905,0.03602,0
2939,98.065,0.061,0.05559,0.05829,0
2940,98.098,0.09888,0.09366,0.09627,0
2941,98.131,0.12595,0.12587,0.12591,0
2942,98.165,0.17229,0.18032,0.17631,0
2943,98.198,0.19106,0.22428,0.20767,0
2944,98.231,0.2056,0.24113,0.22337,0
2945,98.265,0.21775,0.24192,0.22984,0
